5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,11,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,22,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5787200,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,33,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,22,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787200,11,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787900,11,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787900,22,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787900,33,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787900,22,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5787900,11,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,11,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,22,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2302,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5789300,33,5799500,50,5785000,9,5799800,5,5782100,10
5795200,2,5790000,41,5796600,2300,5789900,1,5797900,210,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5795200,2,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,210,5785000,9,5798900,25,5782100,10
5795200,2,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,110,5785000,9,5798900,25,5782100,10
5794500,100,5790000,41,5795200,2,5789900,1,5795900,500,5789300,33,5796600,2300,5785000,9,5797900,110,5782100,10
5794500,100,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,110,5785000,9,5798900,25,5782100,10
5794500,102,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,110,5785000,9,5798900,25,5782100,10
5794500,102,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,100,5785000,9,5798900,25,5782100,10
5794500,112,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,100,5785000,9,5798900,25,5782100,10
5794500,131,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5797900,100,5785000,9,5798900,25,5782100,10
5794500,131,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5794500,231,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5794500,212,5790000,41,5795900,500,5789900,1,5796600,2300,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5794500,212,5790000,22,5795900,500,5789900,1,5796600,2300,5789300,33,5798900,25,5785000,9,5799500,50,5782100,10
5794500,212,5790000,22,5795900,500,5789900,1,5796600,2300,5789300,22,5798900,25,5785000,9,5799500,50,5782100,10
5794500,212,5790000,22,5795900,500,5789900,1,5796600,2300,5789300,11,5798900,25,5785000,9,5799500,50,5782100,10
5794500,212,5790000,22,5795900,500,5789900,1,5796600,2300,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174
5794500,212,5790000,22,5795900,500,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5794500,212,5790000,1,5795900,500,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5794500,212,5789900,1,5795900,500,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174,5799800,5,5779900,1
5794500,212,5785000,9,5795900,500,5782100,10,5798900,25,5780000,174,5799500,50,5779900,1,5799800,5,5775100,110
5794500,212,5785000,9,5795900,500,5782100,10,5798900,25,5780000,174,5799500,50,5779900,1,5799800,5,5775100,110
5794500,212,5785000,9,5795900,500,5782100,10,5798900,25,5780000,174,5799500,50,5779900,1,5799800,5,5775100,110
5789000,2171,5785000,9,5794500,212,5782100,10,5795900,500,5780000,174,5798900,25,5779900,1,5799500,50,5775100,110
5794500,212,5785000,9,5795900,500,5782100,10,5798900,25,5780000,174,5799500,50,5779900,1,5799800,5,5775100,110
5785100,2171,5785000,9,5794500,212,5782100,10,5795900,500,5780000,174,5798900,25,5779900,1,5799500,50,5775100,110
5785100,2071,5785000,9,5794500,212,5782100,10,5795900,500,5780000,174,5798900,25,5779900,1,5799500,50,5775100,110
5785100,2071,5782100,10,5794500,212,5780000,174,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3
5794500,212,5782100,10,5795900,500,5780000,174,5798900,25,5779900,1,5799500,50,5775100,110,5799800,5,5774500,3
5794500,212,5780000,174,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,169,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,164,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,136,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,86,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,84,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,84,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,84,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5780000,84,5795900,500,5779900,1,5798900,25,5775100,110,5799500,50,5774500,3,5799800,5,5772400,20
5794500,212,5779900,1,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5780000,1278,5779900,1,5794500,212,5775100,110,5795900,500,5774500,3,5798900,25,5772400,20,5799500,50,5770000,7
5780000,1678,5779900,1,5794500,212,5775100,110,5795900,500,5774500,3,5798900,25,5772400,20,5799500,50,5770000,7
